Departament,Cdig,Tama,P1,P2,P3,P4,P5,P6,P7,P8,Robo
20,6910,PEQUEÑA,1,0,0,0,0,0,0,1,0
20,9499,MEDIANA,1,0,0,0,0,0,0,0,0
20,910,MEDIANA,1,1,0,1,0,0,0,1,0
20,4663,MICRO,1,0,0,0,0,0,0,0,0
20,4923,GRANDE,1,1,1,1,1,1,0,1,0
20,5610,PEQUEÑA,1,1,0,1,0,0,0,1,0
20,5610,PEQUEÑA,1,1,0,1,0,0,0,1,1
20,8620,PEQUEÑA,1,1,0,0,0,0,0,1,0
21,4100,GRANDE,0,0,0,0,0,0,0,0,0
21,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
21,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
21,5510,PEQUEÑA,0,1,0,0,0,0,0,1,0
21,6209,PEQUEÑA,0,1,0,1,0,0,0,1,0
21,8610,PEQUEÑA,0,1,0,0,0,0,0,0,0
21,899,GRANDE,0,0,0,0,0,0,0,0,0
21,899,MEDIANA,0,0,0,0,0,0,0,0,0
21,899,GRANDE,0,0,0,0,0,0,0,0,0
21,899,GRANDE,0,0,0,0,0,0,0,0,0
21,899,MEDIANA,0,0,0,0,0,0,0,0,0
21,899,PEQUEÑA,0,0,0,0,0,0,0,0,0
21,899,PEQUEÑA,0,0,0,0,0,0,0,0,1
21,1520,PEQUEÑA,0,0,0,0,0,0,0,0,0
21,4630,GRANDE,0,1,0,1,0,0,0,1,0
21,4663,GRANDE,0,0,0,0,0,0,0,0,0
21,4730,GRANDE,0,1,0,0,0,0,0,0,0
21,4730,MEDIANA,0,1,0,0,0,0,0,0,1
21,4663,MEDIANA,0,1,0,0,0,0,0,0,0
21,4730,MEDIANA,0,0,0,0,0,0,0,0,0
21,4799,PEQUEÑA,0,1,0,0,0,0,0,0,0
21,4530,PEQUEÑA,0,1,0,0,0,0,0,1,0
21,4773,PEQUEÑA,0,0,0,0,0,0,0,0,0
21,4663,MICRO,0,0,0,0,0,0,0,0,0
21,4923,MEDIANA,0,1,0,0,0,0,0,0,0
21,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
21,4923,MICRO,0,0,0,0,0,0,0,0,0
21,5510,MICRO,0,1,0,0,0,0,0,0,0
21,7110,PEQUEÑA,0,0,0,0,0,0,0,1,0
21,7710,PEQUEÑA,0,1,0,0,0,0,0,0,0
21,8521,PEQUEÑA,1,1,1,1,0,0,0,1,0
21,9609,PEQUEÑA,0,1,0,0,0,0,0,1,0
21,1393,MICRO,0,0,0,0,0,0,0,0,0
21,8299,PEQUEÑA,0,0,0,0,0,0,0,1,0
22,899,PEQUEÑA,0,0,0,0,0,0,0,0,0
22,3520,MICRO,0,0,0,0,0,0,0,0,0
22,4771,PEQUEÑA,0,1,0,0,0,0,0,0,0
22,4752,MICRO,0,0,0,0,0,0,0,0,0
22,4923,PEQUEÑA,0,1,0,0,0,0,0,0,0
22,7730,PEQUEÑA,0,0,0,1,0,0,0,0,0
22,2511,PEQUEÑA,0,1,0,0,0,0,0,0,0
22,4100,GRANDE,0,1,0,0,1,1,0,1,0
22,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
22,4653,GRANDE,0,0,0,1,0,0,0,1,0
22,4653,GRANDE,0,1,0,0,0,0,0,1,0
22,4630,MEDIANA,0,1,0,0,0,0,0,0,0
22,4290,PEQUEÑA,0,1,0,0,0,0,0,0,0
22,4923,PEQUEÑA,0,0,0,0,0,0,0,1,0
22,5510,PEQUEÑA,0,1,0,0,0,0,0,1,0
22,6190,PEQUEÑA,0,1,0,0,0,0,0,0,0
22,7020,PEQUEÑA,0,0,0,0,0,0,0,0,0
22,8530,PEQUEÑA,0,1,1,0,0,0,0,1,0
22,8620,PEQUEÑA,0,0,0,0,0,0,0,0,0
22,9499,PEQUEÑA,0,0,0,0,0,0,0,1,0
22,4773,MEDIANA,0,1,0,0,0,0,0,1,0
22,5610,MICRO,0,0,0,0,0,0,0,0,0
22,4100,MICRO,0,0,0,0,0,0,0,0,0
22,4630,GRANDE,0,1,1,0,1,1,0,1,0
22,4923,MICRO,0,1,0,0,0,0,0,0,0
23,311,MICRO,0,0,0,0,0,0,0,0,0
23,1010,GRANDE,0,1,0,0,0,0,0,0,0
23,1030,PEQUEÑA,0,0,0,0,0,0,0,0,0
23,4730,GRANDE,0,1,0,1,0,0,0,1,0
23,4772,GRANDE,0,1,0,0,0,0,0,0,0
23,4663,GRANDE,0,1,0,0,0,0,0,1,0
23,4759,MEDIANA,0,0,0,0,0,0,0,0,0
23,4773,MEDIANA,0,1,1,0,0,0,0,1,1
23,4630,PEQUEÑA,0,0,0,0,0,0,0,0,0
23,4690,PEQUEÑA,0,1,0,0,0,0,0,0,0
23,4773,PEQUEÑA,0,0,0,0,0,0,0,0,1
23,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
23,5510,PEQUEÑA,0,1,0,0,0,0,0,0,0
23,5510,MICRO,0,1,0,0,0,0,0,0,0
23,6810,PEQUEÑA,0,0,0,0,0,0,0,0,0
23,6910,PEQUEÑA,0,1,0,0,0,0,0,0,0
23,8521,PEQUEÑA,0,0,0,0,0,0,0,1,0
23,8610,PEQUEÑA,0,0,0,0,0,0,0,1,0
23,9609,MEDIANA,0,1,0,0,0,0,0,0,0
23,4620,PEQUEÑA,0,0,0,0,0,0,0,0,0
23,4799,MICRO,0,0,0,0,0,0,0,0,0
23,5510,MEDIANA,0,0,0,0,0,0,0,0,0
23,4290,PEQUEÑA,0,0,0,0,0,0,0,0,0
23,4923,PEQUEÑA,0,0,0,0,0,0,0,1,0
23,7730,GRANDE,0,0,0,0,0,0,0,0,0
24,321,GRANDE,0,1,1,0,0,0,0,1,0
24,321,PEQUEÑA,1,0,0,0,0,0,0,0,0
24,1071,PEQUEÑA,0,1,0,0,0,0,0,1,0
24,4100,MEDIANA,0,0,0,0,0,0,0,0,0
24,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
24,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
24,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
24,4730,MEDIANA,0,1,0,0,0,0,0,1,0
24,4663,PEQUEÑA,0,0,0,0,0,0,0,0,0
24,4630,PEQUEÑA,0,0,0,0,0,0,0,0,0
24,4610,PEQUEÑA,0,0,0,0,0,0,0,0,0
24,4799,PEQUEÑA,0,0,0,0,0,0,0,0,0
24,4923,PEQUEÑA,0,0,0,0,0,0,0,1,0
24,4923,PEQUEÑA,0,0,0,0,0,0,0,1,1
24,5610,PEQUEÑA,0,1,0,0,0,0,0,1,0
24,5610,MICRO,0,0,0,1,0,0,0,1,0
24,7110,PEQUEÑA,0,0,0,0,0,0,0,1,0
24,8010,PEQUEÑA,0,0,1,1,0,0,0,0,0
24,8620,PEQUEÑA,0,1,0,0,0,0,0,1,0
25,1104,GRANDE,0,0,0,0,1,0,0,1,0
25,1621,MEDIANA,0,1,0,0,0,0,0,1,1
25,3091,PEQUEÑA,0,0,0,0,0,0,0,0,0
25,4100,MEDIANA,0,1,0,0,0,0,0,1,0
25,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
25,4759,GRANDE,0,1,0,1,1,0,0,1,1
25,4730,GRANDE,0,1,0,1,1,0,0,1,1
25,1079,GRANDE,0,1,0,0,0,0,0,0,1
25,4730,GRANDE,0,1,0,0,0,0,0,0,0
25,4661,MEDIANA,0,1,0,0,0,0,0,1,0
25,4620,MEDIANA,0,1,0,0,0,0,0,1,0
25,4759,PEQUEÑA,1,1,1,1,0,0,0,0,0
25,4630,PEQUEÑA,1,0,0,0,0,0,0,0,0
25,4923,PEQUEÑA,0,0,0,0,0,0,0,1,0
25,5813,PEQUEÑA,0,1,0,1,0,0,0,0,0
25,6910,PEQUEÑA,1,1,0,0,0,0,0,0,0
25,8010,GRANDE,0,1,0,1,0,0,0,1,0
25,8219,PEQUEÑA,0,1,0,0,0,0,0,0,0
25,8610,PEQUEÑA,1,0,0,0,0,0,0,0,0
25,4330,PEQUEÑA,0,0,0,0,0,0,0,1,0
25,5021,PEQUEÑA,0,1,0,0,0,0,0,0,0
25,4922,PEQUEÑA,0,0,0,0,0,0,0,0,0
25,5610,PEQUEÑA,0,1,0,0,0,0,0,1,0
25,5610,PEQUEÑA,1,1,0,0,0,0,0,0,0
25,8530,PEQUEÑA,0,0,0,0,0,0,0,0,0
25,4690,MICRO,0,0,0,0,0,0,0,0,1
15,4663,PEQUEÑA,0,0,0,0,0,0,0,1,1
25,1610,MICRO,0,0,0,0,0,0,0,1,0
25,9609,PEQUEÑA,1,0,1,0,0,0,0,1,0
1,4100,MICRO,0,0,0,0,0,0,0,0,0
1,5510,MICRO,0,1,0,0,0,0,0,0,0
1,3100,PEQUEÑA,0,1,0,0,0,0,0,0,0
14,7110,PEQUEÑA,1,1,0,0,0,0,0,0,1
1,4771,PEQUEÑA,0,1,0,0,0,0,0,0,1
1,4630,PEQUEÑA,0,0,0,0,0,0,0,0,0
1,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
1,4100,GRANDE,0,1,0,0,0,0,0,0,0
1,4921,PEQUEÑA,0,0,0,0,0,0,0,0,1
1,4752,PEQUEÑA,0,1,0,0,0,0,0,0,0
1,4659,PEQUEÑA,0,1,0,1,0,0,0,0,0
1,7110,PEQUEÑA,0,0,0,0,0,0,0,1,0
1,4620,MICRO,0,1,0,0,0,0,0,0,1
2,4721,MICRO,1,0,0,0,0,0,0,1,0
2,4663,PEQUEÑA,0,0,0,0,0,0,0,1,0
2,4630,MEDIANA,1,1,1,0,0,0,0,0,0
2,4630,GRANDE,1,1,1,0,1,1,0,1,0
2,4721,PEQUEÑA,0,1,0,0,0,0,0,0,0
2,4921,PEQUEÑA,0,1,0,0,0,0,0,0,0
2,1811,MICRO,0,1,1,1,0,0,0,0,0
2,7110,PEQUEÑA,0,0,0,0,0,0,0,0,0
2,4771,GRANDE,1,1,0,1,0,0,0,1,1
2,4100,PEQUEÑA,0,1,1,1,1,1,0,0,0
2,899,MEDIANA,0,1,0,0,0,0,0,0,0
2,4100,MEDIANA,0,0,0,0,0,0,0,0,0
2,1079,PEQUEÑA,1,0,0,0,0,0,0,0,0
2,4923,MEDIANA,1,0,0,1,0,0,0,0,0
2,4100,GRANDE,1,1,1,1,0,0,0,0,0
2,4661,MEDIANA,0,1,0,1,1,0,0,0,1
2,4100,PEQUEÑA,1,1,0,0,0,0,0,0,0
2,8521,PEQUEÑA,0,0,0,0,0,0,0,0,0
2,8010,MICRO,0,0,0,0,0,0,0,0,0
2,311,PEQUEÑA,1,0,0,0,0,0,0,1,0
2,4742,PEQUEÑA,1,1,0,0,0,0,0,0,0
2,8610,PEQUEÑA,0,1,0,1,0,0,0,0,0
2,6190,PEQUEÑA,0,0,0,0,0,0,0,0,0
2,4630,PEQUEÑA,0,0,0,0,0,0,0,1,0
2,1020,GRANDE,1,0,0,0,0,0,0,1,0
2,5610,PEQUEÑA,1,1,0,0,0,0,0,1,0
2,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
2,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4661,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4923,MICRO,0,0,0,0,0,0,0,0,0
3,729,MICRO,0,0,0,0,0,0,0,0,0
3,4100,PEQUEÑA,0,1,0,0,0,0,0,1,0
3,4772,PEQUEÑA,0,0,0,0,0,0,0,0,1
3,7110,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4630,PEQUEÑA,0,0,0,0,1,0,0,0,0
3,7110,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4100,MICRO,1,0,0,0,0,0,0,1,0
3,4752,PEQUEÑA,1,0,0,0,0,0,0,0,0
3,4751,PEQUEÑA,1,1,0,0,0,0,0,0,1
3,8521,MICRO,0,0,0,0,0,0,0,1,0
3,4730,MEDIANA,0,1,0,0,0,0,0,0,0
3,4630,MICRO,0,0,0,0,0,0,0,0,1
3,6190,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4661,PEQUEÑA,1,0,0,0,0,0,0,1,0
3,1061,PEQUEÑA,1,0,0,0,0,0,0,0,0
3,8299,PEQUEÑA,0,0,0,0,0,0,0,0,0
3,4100,PEQUEÑA,1,1,0,0,0,0,0,0,0
4,7110,PEQUEÑA,0,1,0,0,0,0,0,1,1
4,5320,GRANDE,0,1,0,1,0,0,0,0,0
4,6810,PEQUEÑA,1,1,0,1,0,0,0,0,0
4,4659,GRANDE,1,1,1,1,1,1,0,1,0
4,8230,PEQUEÑA,0,1,0,1,0,0,0,1,0
4,4510,GRANDE,0,1,1,1,0,0,0,1,0
4,4690,GRANDE,0,1,0,1,0,0,0,1,0
4,9609,PEQUEÑA,0,1,0,0,0,0,0,1,0
4,4652,PEQUEÑA,0,1,0,0,0,0,0,0,0
4,4663,GRANDE,0,1,0,1,0,0,0,1,0
4,3811,PEQUEÑA,0,1,0,1,0,0,0,0,0
4,6202,PEQUEÑA,0,1,0,1,0,0,0,0,0
4,6190,GRANDE,0,1,0,1,0,0,0,1,0
4,4772,MEDIANA,0,0,0,1,0,0,0,0,0
4,8620,GRANDE,0,1,1,1,0,0,0,1,0
4,4690,GRANDE,0,0,0,0,0,0,0,0,0
4,5610,PEQUEÑA,0,1,0,1,0,0,0,1,0
4,4630,GRANDE,0,1,0,1,0,0,0,1,0
4,4510,PEQUEÑA,1,1,1,1,0,0,0,0,0
4,8690,PEQUEÑA,0,1,0,1,0,0,0,1,0
4,6499,PEQUEÑA,1,1,1,1,0,0,0,0,1
4,4210,GRANDE,0,1,0,1,0,0,0,1,0
4,2395,MEDIANA,0,1,0,1,0,0,0,1,0
4,4662,MEDIANA,0,1,0,0,0,0,0,0,0
4,4620,MEDIANA,0,1,0,1,0,0,0,0,0
4,4630,GRANDE,0,0,0,0,0,0,0,1,1
4,2599,GRANDE,1,1,0,1,0,0,0,1,1
4,8510,PEQUEÑA,1,1,0,1,0,0,0,0,0
4,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
4,7730,GRANDE,1,1,0,1,0,0,0,1,1
4,2819,GRANDE,1,1,0,1,0,0,0,1,1
4,4923,GRANDE,0,0,0,1,0,0,0,0,0
4,7310,PEQUEÑA,0,1,0,0,0,0,0,0,0
4,6810,PEQUEÑA,0,0,0,0,0,0,0,0,0
4,4923,GRANDE,0,1,0,1,0,0,0,1,0
4,4923,MEDIANA,0,0,0,0,0,0,0,1,1
4,4100,MEDIANA,0,1,0,0,0,0,0,1,0
15,899,PEQUEÑA,0,0,0,1,0,0,0,0,0
4,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
4,4100,PEQUEÑA,0,0,0,0,0,0,0,1,1
4,1520,MICRO,0,0,0,0,0,0,0,0,0
4,4663,GRANDE,0,1,0,1,0,0,0,1,0
4,9609,PEQUEÑA,1,0,0,1,0,0,0,0,0
4,4663,GRANDE,0,1,0,1,0,0,0,0,0
4,4530,MEDIANA,0,1,0,1,0,0,0,0,0
4,5610,GRANDE,0,1,0,1,0,0,0,1,0
4,4690,MICRO,0,0,0,0,0,0,0,0,0
4,8521,PEQUEÑA,0,1,0,1,0,0,0,1,0
4,8521,GRANDE,1,1,1,1,0,0,0,1,0
4,8299,PEQUEÑA,0,1,0,1,0,0,0,0,0
4,4923,MEDIANA,0,0,0,0,0,0,0,1,1
4,4921,MICRO,0,1,0,0,0,0,0,0,0
4,4923,GRANDE,0,1,0,0,0,0,0,1,0
4,2394,GRANDE,1,1,1,1,0,0,0,1,0
4,4690,PEQUEÑA,0,1,0,1,0,0,0,1,0
4,729,GRANDE,1,1,1,1,0,0,0,1,0
4,4390,PEQUEÑA,0,0,0,1,0,0,0,1,0
4,4730,MEDIANA,1,1,0,0,0,0,0,0,1
4,4290,PEQUEÑA,0,1,0,0,0,0,0,1,1
5,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,1811,MICRO,0,1,0,0,0,0,0,0,0
5,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4663,GRANDE,0,0,0,0,0,0,0,0,0
5,4100,PEQUEÑA,0,0,0,0,0,0,0,0,1
5,4220,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4923,PEQUEÑA,0,0,0,0,0,0,0,0,1
5,4741,PEQUEÑA,0,0,0,1,0,0,0,0,0
5,9321,PEQUEÑA,0,1,0,0,0,0,0,0,0
5,6190,GRANDE,0,0,0,0,0,0,0,0,1
5,5610,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4630,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4711,MEDIANA,0,0,0,0,0,0,0,0,0
5,8549,PEQUEÑA,0,1,0,1,0,0,0,0,0
5,4100,MEDIANA,0,0,0,0,0,0,0,0,1
5,4923,MICRO,0,0,0,0,0,0,0,0,1
5,3100,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4730,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
5,7110,PEQUEÑA,0,1,0,0,0,0,0,0,0
5,7710,MICRO,0,0,0,0,0,0,0,0,0
5,4100,PEQUEÑA,0,1,0,0,0,0,0,0,0
6,8549,MICRO,0,0,0,0,0,0,0,1,0
6,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4663,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,9499,PEQUEÑA,0,0,0,1,0,0,0,1,0
6,4730,GRANDE,0,1,0,0,0,0,0,1,0
6,4923,MEDIANA,1,0,0,1,0,0,0,1,0
6,4520,MEDIANA,0,1,0,1,0,0,0,1,0
6,4652,GRANDE,0,1,0,0,0,0,0,0,0
6,5510,PEQUEÑA,0,1,0,0,0,0,0,1,0
6,7730,PEQUEÑA,0,0,0,0,0,0,0,0,1
6,4510,GRANDE,1,1,0,1,0,0,0,1,0
6,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,7730,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4100,GRANDE,1,1,1,1,0,1,0,1,1
6,7730,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4663,PEQUEÑA,0,1,0,0,0,0,0,0,0
6,8510,PEQUEÑA,0,1,0,0,0,0,0,1,0
6,3510,PEQUEÑA,0,0,0,1,0,0,0,0,0
6,8299,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4620,PEQUEÑA,0,1,0,0,0,0,0,0,0
6,6209,PEQUEÑA,0,1,0,0,0,0,0,0,0
6,2511,PEQUEÑA,0,1,0,0,0,0,0,0,1
6,4630,MEDIANA,0,1,0,0,0,0,0,0,0
6,6629,PEQUEÑA,0,1,0,1,0,0,0,0,0
6,4721,MICRO,0,1,0,0,0,0,0,0,0
6,7110,PEQUEÑA,0,0,0,0,0,0,0,1,0
6,8690,PEQUEÑA,0,1,0,1,0,0,0,0,0
6,4641,PEQUEÑA,0,1,0,0,0,0,0,0,0
6,4661,GRANDE,0,1,0,1,0,0,0,1,1
6,5510,PEQUEÑA,0,1,0,1,0,0,0,1,0
6,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
6,4923,MICRO,0,0,0,0,0,0,0,0,0
6,7110,PEQUEÑA,0,1,0,0,0,0,0,0,0
7,5610,MICRO,0,0,0,0,0,0,0,0,0
7,4659,MEDIANA,0,1,1,1,0,0,0,0,0
7,4923,MEDIANA,1,1,1,1,0,1,0,1,1
7,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,311,PEQUEÑA,1,0,0,0,0,0,0,1,0
7,5224,GRANDE,0,1,1,1,1,0,0,0,0
7,3290,MICRO,1,1,0,1,0,0,0,0,1
7,4649,GRANDE,1,1,1,1,1,1,0,1,0
7,5229,GRANDE,0,1,1,0,0,0,0,1,0
7,2396,MEDIANA,1,1,1,1,0,0,0,1,0
7,2599,GRANDE,1,1,1,1,0,0,0,1,0
7,4923,MEDIANA,1,1,1,1,0,0,0,1,0
7,3600,PEQUEÑA,1,1,0,0,0,0,0,1,0
7,6419,PEQUEÑA,1,1,1,1,1,0,0,1,0
7,311,GRANDE,1,1,1,1,0,0,0,1,0
7,5210,PEQUEÑA,1,1,1,1,0,0,0,1,0
7,4530,GRANDE,0,1,0,0,0,0,0,1,0
7,2599,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,5012,PEQUEÑA,0,0,0,0,0,0,0,0,0
15,2220,GRANDE,1,1,1,1,1,1,0,1,0
7,4773,GRANDE,1,1,1,0,0,0,0,1,0
7,729,PEQUEÑA,0,0,0,0,0,0,0,0,1
7,5229,GRANDE,1,1,1,1,0,0,0,1,1
15,6810,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,5210,GRANDE,1,1,1,1,0,0,0,1,0
7,6920,PEQUEÑA,0,0,0,1,0,0,0,0,0
7,4690,GRANDE,1,0,1,0,0,0,0,1,0
15,1061,GRANDE,1,1,1,0,0,0,0,1,0
7,5320,PEQUEÑA,1,1,1,1,0,0,0,0,1
15,5120,GRANDE,1,1,1,1,0,0,0,1,0
7,5224,GRANDE,0,1,1,1,1,1,0,1,1
7,4630,MEDIANA,0,1,0,0,0,0,0,0,0
7,5210,GRANDE,1,1,1,1,0,0,0,1,0
7,2219,MEDIANA,1,1,1,1,1,1,0,1,0
7,1811,GRANDE,1,1,1,1,0,0,0,1,0
7,4923,GRANDE,0,1,1,1,0,0,0,1,0
7,8299,GRANDE,1,1,1,0,1,0,0,1,1
7,5210,MEDIANA,1,1,1,0,0,0,0,1,1
7,4663,GRANDE,1,1,1,1,1,1,0,1,0
7,4390,GRANDE,1,1,1,0,0,0,0,1,0
7,4620,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,4663,MEDIANA,1,1,1,1,0,0,0,1,0
7,4530,GRANDE,1,1,1,0,0,1,0,1,1
7,4530,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,9609,MEDIANA,0,1,1,1,1,1,0,1,1
7,6810,PEQUEÑA,1,1,1,1,0,0,0,1,0
7,1312,PEQUEÑA,1,1,0,1,0,0,0,0,1
7,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,4690,GRANDE,0,1,0,1,0,0,0,0,0
7,4390,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,4921,MICRO,0,0,0,0,0,0,0,0,0
7,8541,PEQUEÑA,0,1,0,1,0,0,0,1,0
7,4923,PEQUEÑA,1,1,1,1,1,1,0,0,0
7,6190,MEDIANA,1,1,1,1,1,1,0,0,0
7,4641,PEQUEÑA,0,0,0,0,0,0,0,0,0
7,4100,MICRO,0,1,0,1,0,0,0,1,0
7,4610,MICRO,0,0,0,0,0,0,0,0,0
7,2011,GRANDE,1,1,1,1,0,0,0,1,0
7,8299,MEDIANA,1,0,0,1,0,0,0,1,1
7,9200,PEQUEÑA,0,1,1,0,1,0,0,1,1
7,8299,PEQUEÑA,1,1,1,1,0,0,0,1,0
8,4100,PEQUEÑA,1,0,0,0,0,0,0,1,1
8,4630,GRANDE,0,1,0,0,0,0,0,1,0
8,7110,PEQUEÑA,0,0,0,0,0,0,0,0,1
8,4923,PEQUEÑA,0,1,0,1,0,0,0,0,1
8,8510,MICRO,1,1,1,0,0,0,0,0,0
8,5610,PEQUEÑA,1,1,0,0,0,0,0,1,0
8,7730,PEQUEÑA,0,0,0,0,0,0,0,0,0
8,4771,PEQUEÑA,0,0,0,0,0,0,0,0,0
8,4730,GRANDE,0,1,1,1,1,0,0,1,1
8,6202,PEQUEÑA,0,1,1,0,0,0,0,0,0
8,7911,PEQUEÑA,0,0,0,0,0,0,0,0,0
8,4690,PEQUEÑA,0,1,0,1,0,0,0,1,1
8,5590,GRANDE,0,1,1,1,1,0,0,1,0
8,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
8,7110,PEQUEÑA,1,0,0,0,0,0,0,0,1
8,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
8,5510,PEQUEÑA,1,1,1,0,0,0,0,0,1
8,4661,MEDIANA,0,1,0,1,0,0,0,1,0
8,3510,GRANDE,0,1,1,1,0,0,0,1,0
8,4630,GRANDE,0,1,1,0,1,0,0,1,0
8,5510,MICRO,0,1,0,1,0,0,0,0,0
8,4761,PEQUEÑA,0,1,0,1,0,0,0,0,0
8,4730,GRANDE,0,1,0,1,1,0,1,1,0
8,9491,MEDIANA,0,1,1,0,0,0,0,1,0
8,4923,GRANDE,1,1,1,1,0,0,1,1,1
8,4540,PEQUEÑA,1,1,0,1,0,0,0,0,0
8,4663,MEDIANA,0,0,0,0,0,0,0,0,0
8,4923,PEQUEÑA,1,0,0,1,0,0,0,0,1
8,4100,PEQUEÑA,0,0,0,0,0,0,0,1,0
8,4100,GRANDE,0,1,1,0,0,0,0,0,0
8,5610,PEQUEÑA,0,1,0,1,0,0,0,0,0
8,6810,PEQUEÑA,0,1,0,1,0,0,0,0,0
8,1079,PEQUEÑA,0,1,0,0,0,0,0,0,0
8,8521,PEQUEÑA,1,0,1,0,0,0,0,1,0
8,4530,PEQUEÑA,0,1,0,1,0,0,0,1,0
8,8690,PEQUEÑA,1,1,1,1,0,0,0,0,0
9,7710,PEQUEÑA,0,1,0,0,0,0,0,0,0
9,5610,PEQUEÑA,0,0,0,0,0,0,0,0,0
9,9609,PEQUEÑA,0,0,0,0,0,0,0,0,0
9,1811,MICRO,0,0,0,0,0,0,0,0,0
9,5610,MICRO,0,0,0,0,0,0,0,0,0
9,4100,MICRO,0,0,0,0,0,0,0,1,0
9,4730,PEQUEÑA,0,1,0,0,0,0,0,1,0
9,4923,PEQUEÑA,0,1,0,0,0,0,0,1,0
9,4530,MICRO,0,0,0,0,0,0,0,0,1
9,4690,PEQUEÑA,1,0,0,0,0,0,0,0,0
9,4100,PEQUEÑA,0,0,0,0,0,0,0,1,0
10,4540,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,6920,PEQUEÑA,0,1,0,0,0,0,0,0,0
10,4530,PEQUEÑA,0,1,0,0,0,0,0,1,0
10,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4100,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,4100,GRANDE,0,0,0,0,0,0,0,0,0
10,4663,GRANDE,0,1,0,1,0,0,0,1,0
10,4620,GRANDE,0,0,0,0,0,0,0,0,1
10,4771,MICRO,0,0,0,1,0,0,0,1,0
10,4923,MICRO,0,0,0,0,0,0,0,0,0
10,4721,PEQUEÑA,0,1,0,1,0,0,0,0,0
10,1811,MICRO,0,0,0,0,0,0,0,0,0
10,5510,PEQUEÑA,0,1,0,0,0,0,0,0,0
10,4630,GRANDE,0,1,0,0,0,0,0,0,0
10,5813,PEQUEÑA,0,1,0,0,0,0,0,0,0
10,8620,PEQUEÑA,0,1,0,0,0,0,0,1,0
10,8010,PEQUEÑA,0,1,0,1,0,0,0,0,0
10,4630,MEDIANA,0,1,0,0,0,0,0,1,0
10,4649,PEQUEÑA,0,1,0,0,0,0,0,1,0
10,4771,PEQUEÑA,0,1,0,0,0,0,0,0,0
10,4923,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,8510,PEQUEÑA,0,0,0,0,0,0,0,1,0
10,4290,PEQUEÑA,0,1,0,0,0,0,0,0,1
10,5610,MICRO,0,1,0,0,0,0,0,0,0
10,4730,MEDIANA,0,1,0,0,0,0,0,0,0
10,5320,PEQUEÑA,0,1,0,0,0,0,0,0,0
10,1010,PEQUEÑA,0,0,0,0,0,0,0,0,0
10,7020,PEQUEÑA,0,0,0,0,0,0,0,0,0
11,4789,MICRO,0,0,0,0,0,0,0,0,0
11,1811,MICRO,0,0,0,0,0,0,0,0,0
11,1080,PEQUEÑA,0,1,0,0,0,0,0,0,0
